860,607,53,75
862.86,596.96,53,75
866.71,586.03,53,75
868.17,580.6,54,76
872.68,570.13,54,76
875,566,55,75
877.13,557.28,55,75
880.23,547.76,55,75
881.28,542,55,75
880.57,532.17,56,76
878,530,58,73
872.8,517.3,58,73
862.02,502.19,60,75
858.02,494.99,60,75
848.36,480.37,60,75
835,472,73,76
824.62,459.84,75,79
816.01,449.93,79,82
814.75,446.88,77,80
806.72,435.69,79,82
803,434,77,76
793.8,425.96,78,77
783.76,417.21,78,77
779.47,412.49,78,77
768.1,403.07,78,77
759,399,81,72
747.37,390.37,81,72
733.56,381.84,81,72
727.02,376.18,81,72
713.21,369.49,79,70
711,360,72,74
695.46,352.94,70,72
676.93,341.67,72,74
666.23,337.31,72,74
645.7,329.07,69,71
645,321,56,77
620.2,312.43,56,76
595.72,306.18,54,74
580.64,300.21,56,76
554.91,294.42,58,79
556,289,38,76
532.77,283.65,38,75
509.51,280.68,38,75
498.7,279.22,38,75
479.15,276.35,38,75
470,276,42,75
454.34,274.51,42,74
440.67,271.86,42,75
434.81,271.2,42,75
423.86,269.95,43,76
412,273,47,73
404.58,272.93,47,72
399.94,272.18,47,72
397.23,272.17,47,72
393.54,272.31,47,72
395,270,39,73
392.17,270.11,39,72
390.16,269.12,39,72
388.59,269.32,39,72
388.72,268.36,39,72
389,269,41,69
388.37,268.85,41,68
387.78,267.9,41,68
388.48,266.55,41,68
388.46,266.79,40,66
392,263,34,76
392.42,261.72,34,75
393.77,262.85,33,73
393.18,263.35,32,70
393.73,261.02,32,72
389,263,39,71
389.06,264.16,38,68
391.72,264.64,36,65
388.79,264.15,37,67
390.79,264.6,36,65
388,262,43,69
387.65,262.15,43,68
388.67,263.14,42,66
387.91,263.8,41,65
388.28,264.1,41,65
385,265,46,66
384.53,264.97,46,65
383.81,264.51,45,63
383.8,262.72,46,65
382.34,264.49,45,63
379,265,46,59
377.64,265.3,45,56
376.35,264.8,44,55
374.72,263.73,45,56
372.8,261.2,46,58
373,264,46,57
372.34,264.47,45,54
368.72,262.92,45,54
367.98,262.69,44,53
364.18,260.32,45,54
359,260,49,52
357.39,259.09,49,51
356.06,258.17,49,51
355.42,256.76,49,51
355.84,255.65,49,52
358,254,47,53
358.42,252.69,48,54
359.33,252.97,46,50
359.01,250.52,46,50
361.07,248.9,46,50
366,248,43,51
369,248.95,41,48
370.4,245.48,42,49
371.52,243.14,43,50
375.24,241.29,43,50
381,238,35,55
384.18,235.5,35,55
387.71,233.41,36,56
389.83,231.64,35,55
393.39,228.68,35,55
396,228,28,55
400.74,225.85,28,55
403.21,223.77,28,54
407.18,222.87,27,52
410.87,219.66,27,52
408,219,30,52
411.3,215.89,30,51
414.55,213.22,30,51
415.84,212.09,30,51
417.06,209.22,30,51
418,207,31,53
419.73,203.68,31,54
419.65,200.11,31,54
419.57,198.93,31,53
420.79,195.55,31,53
421,194,31,55
422.05,190.32,31,56
421.09,187.61,31,55
421.52,186.1,31,55
422.03,182.64,31,55
422,182,29,52
422.26,179.34,29,52
422.04,176.58,29,52
422.72,175.19,28,50
423.35,172.48,28,50
421,172,32,50
423.77,169.35,32,50
427.44,166.14,32,51
428.19,164.6,32,51
434.4,160.78,32,51
439,159,31,47
444.96,156.1,31,46
451.94,152.12,31,46
456.36,150.24,31,46
463.88,146.05,31,46
471,144,26,49
480.27,141.13,26,48
489.7,137.07,26,48
495.81,136.28,25,47
505.98,132.59,26,48
512,130,24,48
524.53,127.37,24,47
537.68,123.6,24,47
545.18,122.23,23,46
557.31,120.4,24,47
568,119,20,47
582.64,117.31,20,46
596.67,114.6,19,45
603.5,114.34,19,45
619.49,111.96,19,45
628,109,19,49
643.22,107.12,19,48
659.67,106.07,19,48
667.71,105.04,19,48
684.89,104.94,19,48
693,107,19,42
708.69,105.8,19,41
726.8,105.87,19,41
736.07,106.26,19,41
753.35,106.04,19,41
761,104,23,44
778.28,103.89,23,43
795.49,104.31,23,43
804.64,105.25,23,43
823.55,106.32,23,43
838,108,18,42
858.25,110.2,18,41
879.37,111.6,18,41
890.63,114.9,17,40
913.47,117.53,17,40
926,122,17,40
948.76,125.55,17,39
973.79,130.61,17,39
987.3,133.71,17,39
1012.3,139.69,17,39
1026,144,22,37
1051.8,151.82,22,36
1077.5,158.03,22,36
1090.1,162.88,22,36
1116.2,170.57,22,36
1124,173,26,40
1150.8,182.13,26,40
1176.2,191.93,26,40
1189.1,196.75,26,40
1215.3,206.02,26,40
1222,214,34,38
