772,503,48,32
773,504,48,32
776,505,48,32
778,506,48,32
781,507,48,32
783,505,49,37
783.5,504.5,49,37
786.5,505.5,49,37
788.5,506.5,49,37
791.5,507.5,49,37
798,513,50,34
799,514,50,34
802,515,50,34
804,516,50,34
807,517,50,34
809,517,50,35
811,517.5,50,35
813,518.5,50,35
815,519.5,50,35
817,520.5,50,35
818,523,51,34
818.5,524,51,34
819.5,525,51,34
821.5,526,51,34
823.5,527,51,34
828,528,51,36
827.5,529,51,36
829.5,530,51,36
830.5,531,51,36
833,532.5,50,35
833,534,54,36
833,535,54,36
835,536,54,36
836.5,538,55,36
838,538.5,56,37
843,537,54,40
844,538,54,40
845,539,54,40
846.5,541,55,40
848.5,542,55,40
850,546,56,39
853,547,54,38
856,548.5,56,39
863,550.5,56,39
872,553,54,38
885,553,54,41
897,555.5,54,41
914,559,52,40
934.5,563.5,51,39
956.5,568.5,51,39
981,576,50,41
998,580.5,50,41
1012,584.5,50,41
1023,587.5,50,41
1032,591.5,50,41
1042,595,51,43
1050.5,597.5,51,43
1059,600.5,52,43
1067.5,603.5,51,43
1076.5,607.5,51,43
1084,609,50,43
1092,611.5,50,43
1099,614.5,50,43
1106,617.5,50,43
1112,620.5,50,43
1120,622,46,47
1125,624.5,46,47
1130,626.5,46,47
1134,629.5,46,47
1137,630.5,46,47
1141,635,48,47
1143,636.5,48,47
1146,638.5,48,47
1148.5,640,47,46
1150.5,642,47,46
1152,644,49,47
1154.5,645.5,49,47
1157.5,647.5,49,47
1161.5,649.5,49,47
1165.5,652.5,49,47
1170,654,49,51
1173.5,655.5,49,51
1176.5,658.5,49,51
1178.5,660.5,49,51
