653,221,55,40
660.71,218.19,55,39
665.2,214.95,52,37
664.14,208.07,53,38
665.54,203.24,56,39
677,206,56,41
688,212,49,36
698,212,51,37
705,209,49,39
704,205,54,40
705,192,52,41
700.03,176.22,52,41
697.13,159.45,53,41
692.26,140.09,52,41
685.39,121.56,53,41
680,102,48,41
669.66,84.738,48,40
659.41,66.825,48,40
649,46,46,44
637,37,47,46
624,29,51,43
616.01,22.185,50,41
607.42,16.39,50,41
599.08,13.021,49,40
595.11,14.256,49,40
598,19,43,41
597.47,21.323,43,40
596.73,23.144,43,40
598.18,24.411,43,40
602.69,26.756,42,39
601,23,41,45
602,25.132,41,44
599.67,25.673,41,44
600.1,27.293,41,44
597.21,28.907,41,44
592,30,46,42
586.89,26.119,46,41
576.05,23.922,46,41
568.73,20.286,46,41
559.29,15.588,47,42
555,17,42,41
548.25,16.255,42,40
540.48,17.762,42,40
534.85,21.272,42,40
528.6,29.347,41,39
521,38,39,42
517.57,45.539,38,40
515.53,52.874,37,39
513.22,60.92,38,40
512,62,43,47
510,72,41,42
510.26,77.99,41,41
510.17,84.512,41,41
509.29,92.375,41,41
508.7,97.099,41,41
508,109,44,40
510,108,42,43
503,118,42,40
495,124,42,40
486,134,45,38
477,140,43,41
462.89,150.1,43,40
456.69,158.29,43,40
456.02,164.09,43,40
452.68,170.28,41,38
448,178,43,35
446.88,186.66,44,36
444.24,196.69,43,35
443.99,199.03,43,35
449.3,198.35,43,35
449,203,41,33
449.79,202.62,41,33
445.94,200.79,41,33
438.84,200.88,41,33
433.26,206.65,41,33
422,210,45,36
402.26,212.89,45,35
389.12,213.62,44,34
385.46,215.84,44,34
383.01,220.45,45,35
382,223,46,39
381.82,223.85,47,39
380.44,230.46,47,39
382.79,231.29,47,39
386.3,232.26,47,39
388,232,54,43
396.43,237.56,54,42
405.09,247.77,54,42
425.24,257.55,54,42
449.72,274.29,51,40
475,288,44,46
483.53,300.76,44,45
487.22,305.62,45,46
497.33,304.34,44,45
506.45,306.93,45,46
519,307,40,44
522,307,52,49
531,307,54,53
541,305,52,47
552,302,50,54
570,305,46,48
582.74,302.86,46,47
590.78,303.89,47,48
599.68,303.36,47,48
605.79,305.52,45,46
602,306,52,50
601.24,306.2,50,48
600.1,309.83,49,46
589.35,316.82,49,46
567.1,324.26,48,45
558,324,47,44
565.93,328.28,45,41
574.11,332.9,46,42
578.62,335.01,44,40
585.05,334.03,43,39
592,340,38,33
597.09,342.39,38,33
602.91,342.52,36,31
608.38,340.26,35,31
612.2,341.86,35,30
612,339,37,36
605.29,337.59,37,35
594.42,338.92,37,35
586.29,342.13,36,34
577.64,344.69,36,34
570,351,33,27
560,347,36,34
552.7,353.66,33,26
541.93,358.92,33,26
526.34,364.69,33,26
512,368,33,29
498.38,376.29,33,29
481.65,384.2,32,28
465.89,391.92,32,28
452,403,36,24
440,418,34,22
429.37,429.31,34,22
420.41,436.14,34,22
413.82,444.61,33,21
409.36,449.83,32,21
403,454,33,21
397.71,458.68,33,21
393.08,461.79,33,21
389.72,463.99,33,21
391,461,26,21
387,459,32,23
387.84,456.7,31,22
388.33,453.94,30,22
390.05,448.96,30,22
391.11,444.37,31,22
397,437,35,28
406,428,23,24
412,420,24,24
421,418,24,25
415,426,33,31
412,446,32,29
417.06,473.56,29,26
424,498,30,26
429,515,31,33
440,542,30,30
446,568,32,26
452.6,593.32,32,26
463,621,31,25
470,644,31,26
480,666,30,23
490,679,31,26
493,686,33,29
500,695,32,24
504,694,33,23
503,686,40,28
502,677,33,32
496,666,34,31
482,651,45,34
470,633,45,31
451,614,43,29
427,595,45,27
408,575,50,27
380,554,49,29
350,538,59,27
326,513,62,28
312,492,57,31
293,469,55,32
279,449,52,34
268,431,50,33
262,418,45,35
253,408,50,32
243.69,399.74,49,32
235.99,390.97,49,32
230.1,384.13,47,30
223.24,384.48,46,30
218,393,42,34
205.93,406.44,40,33
193.99,416.09,41,34
186.29,426.73,41,34
179.18,432.7,41,34
177,441,39,30
178.19,432.23,39,30
184.05,408.71,38,29
195.53,380.88,39,30
208.83,351.93,40,30
234,320,33,26
257.17,288.79,32,25
287.01,258.01,33,26
324.01,229.72,34,27
365.83,211.42,34,27
402,198,28,32
429.9,192.17,27,30
447.23,191.41,26,29
464.06,188.37,25,28
479.77,185.03,25,28
491,193,30,30
500,200,30,29
