245,115,26,27
250.49,115.07,25,26
254.44,114.12,25,26
259.46,113.12,25,26
264.06,112.59,24,25
268,110,25,33
273.03,109.98,24,32
278.15,108.22,24,32
283.26,107.35,24,32
289.27,106.45,24,32
297,104,22,39
303.45,103.02,21,38
308.66,102.93,21,38
314.09,101.14,22,40
321.3,101.42,21,39
328,99,24,39
335.38,99.177,24,38
343.38,99.362,24,38
351.39,99.746,24,38
359.58,98.149,24,38
366,98,22,38
375.58,97.908,22,37
384.98,97.479,22,37
394.42,97.087,22,37
403.47,96.638,22,37
413,98,20,36
423.78,97.872,20,35
433.31,97.675,20,35
446,100,20,29
453.8,99.233,20,35
466,103,20,29
473.39,105.24,23,32
484.5,106.48,23,32
494.16,107.1,23,33
502.44,109.38,24,33
511,109,23,29
520.72,110.98,22,27
530.17,112.61,23,28
539.89,113.11,23,28
549,113,23,32
560,113,21,33
569.24,115.76,21,32
578.14,117.77,21,32
587.7,120.13,20,31
596.08,122.89,20,30
604,126,20,23
612.6,128.77,20,22
621.55,131.2,20,22
629,134,23,32
638,137,24,34
644,142,27,31
652.27,145.72,27,30
660.42,148.57,27,30
666.67,152.76,27,30
674.44,156.2,26,29
682,155,27,38
687.42,158.38,28,40
693.77,161.56,28,40
699.14,165.27,28,40
709,170,25,40
716,176,26,38
720.71,180.01,26,38
726.47,184.88,26,38
732.06,188.87,26,38
737.91,193.27,27,39
745,194,27,41
749.63,198.27,27,41
755.72,203.29,27,41
761.77,207.2,27,41
767.77,211.07,27,41
778,216,25,42
782.52,220.09,25,41
789.49,223.87,25,41
794.96,228.47,25,41
799.77,231.48,25,41
809,236,24,39
815.94,239.88,24,38
