814,263,30,49
813.13,255.05,30,48
813.37,249.89,28,46
810.15,239.24,29,47
812,231,33,55
806,224,37,52
804.56,217.32,37,52
802.82,207.89,38,53
800,203,45,55
798,197,46,52
798,191,51,53
795.36,184,54,56
794.34,180.37,55,57
794,177,61,51
789,175,72,51
785,171,78,56
780,166,86,52
777,163,87,54
773,150,88,70
767,142,92,74
764,141,101,74
760.56,139.4,103,74
757.77,136.37,107,77
753.68,133.33,109,79
748.62,130.04,111,80
746,121,104,85
743.92,119.3,106,85
741.4,117.86,106,85
742.35,115.65,106,85
740,102,112,99
744,99,114,106
747.38,94.743,114,105
750.75,90.474,114,105
759.92,88.723,109,100
763,94,122,111
770,94,125,120
771.21,91.548,130,123
780,87,111,138
781,95,104,132
788,96,93,139
784,108,99,129
781,106,105,146
779,125,93,141
767,136,104,149
756,159,107,140
744,177,116,138
731.97,198.98,121,134
719.45,215.06,123,137
712,241,136,134
702,261,126,134
693,284,125,121
682,321,116,118
681,316,115,125
675,338,112,115
676,352,102,111
675,370,87,103
665,393,69,82
665,393,65,89
666,404,50,63
661,410,44,54
657,418,39,41
650,417,26,28
653,419,27,27
645,412,30,28
644,410,24,23
640,403,25,26
631.69,394.66,25,26
631.69,394.65,25,26
627.27,390.24,25,26
623.14,386.17,25,26
621,382,25,24
615.39,374.71,25,24
615.39,374.72,25,24
611.67,369.24,25,24
610.72,366.42,24,23
612,357,22,36
608.67,347.04,22,35
608.67,347.04,22,35
