32,566,82,86
35,559,83,83
44,547,79,80
49,540,80,75
56,532,75,74
61,515,77,81
68,507,73,76
72,498,71,78
81,486,65,79
84,476,65,83
88,472,65,77
98,458,58,82
100,446,63,79
109,438,57,80
115,430,55,76
120,418,58,78
131,410,56,78
134,399,61,79
145,392,57,73
158,382,53,75
164,376,52,76
173,366,55,76
181,361,53,70
190,352,50,71
200,344,51,72
210,342,48,68
218,332,47,73
231,327,48,69
238,322,49,60
245,315,53,67
251,308,53,65
263,298,51,69
270,293,48,70
282,291,48,71
292,286,50,71
301,284,48,72
313,277,44,74
323,280,45,69
331,278,44,69
340,273,47,70
349,277,48,64
363,276,46,66
375,271,43,65
392,274,37,62
399,272,40,58
411,271,41,61
425,270,39,59
437,273,38,60
443,270,40,62
451,267,43,59
460,274,41,62
470,274,39,61
475,278,39,57
475,278,43,61
478,281,41,57
483,285,38,55
484,286,46,60
492,285,40,67
490,287,44,70
494,289,47,65
496,287,44,75
494,291,45,69
498,291,46,76
500,295,45,66
506,295,47,75
509,295,43,76
514,297,42,74
512,297,49,76
526,302,37,78
526,302,44,70
531,300,44,84
541,306,44,78
546,303,49,79
558,302,47,78
563,302,43,80
573,306,45,82
580,304,44,84
587,305,43,80
597,307,39,83
601,309,42,80
614,311,40,83
612,307,49,87
621,309,42,86
624,311,45,84
624,307,48,90
628,311,47,89
630,315,48,86
628,313,55,83
638,313,50,84
630,317,57,82
632,318,55,83
636,323,58,84
634,322,61,81
636,323,59,84
636,323,59,88
632,328,62,79
633,332,64,84
631,331,67,84
631,332,65,91
626,331,71,84
626,335,73,77
626,340,76,77
628,335,73,82
632,339,65,73
628,340,71,72
626,342,73,70
629,335,70,79
623,335,75,82
619,333,81,88
618,332,79,86
618,334,79,81
610,327,82,94
617,333,80,91
616,329,73,90
614,327,76,95
619,332,74,90
621,330,78,93
632,325,74,93
629,328,79,98
637,327,67,91
633,328,75,94
637,329,73,97
639,327,70,98
629,326,78,94
638,327,69,91
639,329,66,85
640,330,62,86
646,327,59,74
644,328,59,64
651,333,55,61
654,324,48,60
647,331,53,55
649,328,55,53
