968,369,28,46
960.51,355.06,28,46
953,348,33,41
951,337,31,34
943,327,44,32
931,310,48,36
934,290,40,51
930,267,37,61
933,272,39,51
934,270,38,48
932,253,47,64
932.22,252.36,46,61
931.31,247.17,47,63
931.04,244.09,47,64
929.05,241.13,48,65
922,244,57,66
920.75,241.25,58,66
921,240,56,57
920,239,62,54
915,235,60,60
915,237,60,50
914.02,234.9,61,49
912.85,231.65,62,50
911.4,228.22,63,51
905,231,57,48
904,229,62,51
904,229,59,46
902,230,60,45
901,226,65,47
899.48,226.62,68,41
896,223,68,52
893.74,220.91,69,52
893.42,218.7,69,52
891.49,216.45,69,52
889.63,213.59,70,53
885,208,66,70
882.28,205.52,66,70
879.25,203.13,68,72
876.15,200.43,70,74
878,199,61,68
876,193,62,75
870.17,194.68,71,69
866.4,192.61,72,70
863.15,191.01,72,70
866,184,58,76
857,181,63,77
853.22,178.85,64,78
852.49,177.4,63,77
848.41,176.08,63,77
845.12,173.99,63,77
836,175,69,78
832,174.05,69,77
829.66,174.45,67,75
826.17,173.07,67,75
821.94,171.66,69,77
812,172,84,76
808.44,172.53,84,76
804.79,171.9,84,76
800.31,171.28,84,76
797.83,173.46,82,74
790,170,90,77
785.14,171.71,88,75
781.69,172.94,88,75
777.42,174.53,86,74
773.71,177.99,83,71
767,176,83,70
761.66,178.24,83,70
756.96,181.32,81,68
750.8,181.46,83,70
745.85,184.33,83,70
744,184,80,78
736,186,82,78
730,193,82,72
719,196,85,77
714,199,86,82
708,206,89,68
702,206,86,65
687,204,99,80
672,199,103,99
666,200,102,99
661,205,97,90
650,221,103,70
637.4,211.23,120,97
629.04,212.06,124,100
627.02,217.82,119,96
603,235,127,82
596.67,240.13,127,81
592.3,244.98,129,82
587.02,249.87,127,81
584.89,254.2,124,79
572,261,127,70
571.22,260.15,114,69
573,265,100,72
564,259,113,87
560,260,113,92
560,263,106,94
559.19,265.75,114,98
556.86,269.65,114,98
553.41,274.33,111,96
550.26,278.17,109,94
547,273,120,103
546.2,276.06,120,102
544.08,278.85,120,102
544.42,281.12,120,102
545.15,283,115,98
551,287,116,105
552.18,288.88,116,104
551.07,290.27,118,106
571,294,89,93
572,287,89,104
579,285,82,103
574,287,83,102
585.8,287.79,83,104
590.84,291.41,82,102
591,288,81,93
599,289,73,93
603.21,289.89,74,93
607.99,289.52,75,95
612.48,290,77,97
616.77,291.35,77,97
621,293,65,92
626.79,293.65,66,92
632.96,294.49,66,92
637.64,296.52,67,94
644.1,299.96,66,92
650,306,55,108
665,305,50,100
668,312,51,98
669.13,310.51,57,111
676.57,314.03,56,109
693,322,44,103
701.37,325.8,43,100
708.59,327.05,43,100
715.72,329.64,42,99
722.25,331.86,42,99
731,332,41,86
737.49,334.4,40,84
744.45,336.08,39,82
750.77,336.27,37,79
758.88,335.59,36,76
768,341,38,61
777.25,342.91,36,58
783.3,341.25,36,58
791.68,341.74,35,57
798.2,341.34,35,56
801,340,37,46
807.67,339.17,36,44
815.04,338.23,35,43
819.19,335.83,36,44
826.41,332.11,36,44
833,331,36,44
839.98,329.37,36,43
844.91,326.8,36,43
851.72,323.99,36,43
857.1,322.76,35,42
863,319,32,44
867.28,316.82,32,43
873.37,314.33,32,43
879.32,312.68,32,43
885.82,310.73,32,43
892,308,32,48
897.74,305.95,32,47
902.25,303.93,32,47
908.49,302.22,32,47
913.35,299.85,32,47
920,297,36,51
925.16,296.98,36,50
930.94,294.77,36,50
936.39,293.64,36,50
941.79,291.38,36,50
950,291,29,51
954.3,290.63,29,50
960.46,288.87,29,51
964.24,287.2,30,52
969.3,285.71,30,53
974,285,27,48
979.25,284.76,27,47
983.6,284.42,27,47
