442,204,66,132
440.41,203.35,66,132
439.08,203.72,64,129
438.27,203.21,64,129
437.72,203.05,63,126
441,200,59,124
439.98,199.75,59,124
440.83,199.56,57,121
441.33,199.25,57,121
441.43,199.14,56,119
441,199,57,115
441.4,198.02,57,115
442.13,198.81,55,112
441.87,197.42,55,112
441.89,197.8,55,112
441,200,54,112
441.55,199.76,54,112
440.6,198.48,54,112
441.33,200.21,52,109
441.24,197.53,52,109
442,196,51,109
441.89,193.87,51,109
442.16,192.84,51,109
442.97,194.65,50,106
443.81,193.94,49,104
444,194,53,104
446.71,193.75,53,104
453.14,195.28,51,101
459.77,194.39,51,101
469.13,193.94,50,99
482,195,48,100
495.41,193.84,48,100
509.28,193.6,47,98
521.59,193.6,47,98
534.08,193.06,46,96
546,192,42,98
554.63,191.69,42,98
560.91,190.18,42,98
564.38,190.32,42,98
568.19,190.33,41,96
570,188,41,98
570.34,188.24,41,98
568.87,188.09,41,98
568.88,190.47,40,96
567.24,189.88,40,96
563,192,43,95
562.17,192.23,43,95
560.43,193.47,42,93
559.25,194.49,42,93
557.34,194.2,42,93
557,194,41,93
555.12,193.99,41,93
552.73,194.87,41,93
550.64,195.28,41,93
549.14,196.31,40,91
546,195,40,92
544.33,195.33,40,92
542.01,195.75,40,92
540.61,195.26,40,92
538.75,196.51,39,90
537,196,39,91
534.66,195.13,39,91
531.6,195.11,39,91
528.76,194.78,39,91
526.57,195.44,39,91
524,198,40,87
521.54,198.2,40,86
519.43,197.56,40,86
517.32,197.83,40,86
515.61,197.34,40,86
515,198,38,88
514.02,198.02,38,87
513.19,198.19,37,85
513.36,197.05,37,85
511.97,195.86,38,87
513,195,35,79
511.7,194.35,35,79
510.81,194.23,35,79
509.09,193.96,35,79
508.49,193.7,34,77
506,194,37,80
504.4,195.66,36,78
504.34,195.88,36,78
504.59,195.61,36,78
505.33,196.58,34,75
503,198,36,69
505.35,199.79,35,66
507.06,199.44,34,65
508.31,199.4,35,66
509.84,198.43,35,66
515,200,35,64
519.47,200.54,35,64
525.95,201.01,34,62
531.99,201.05,33,61
537.3,201.17,33,61
542,201,34,61
545.25,200.29,34,61
547.61,200.61,33,59
547.85,200.48,33,59
548.26,199.78,32,58
547,199,33,58
544.59,199.47,33,58
542.72,198.42,33,58
541.92,199.99,32,56
540.04,198.63,31,55
537,196,33,58
534.66,194.44,33,58
532.54,194.36,33,58
531.27,193.64,33,58
529.54,192,33,58
527,192,32,56
526.17,192.71,32,56
526.19,193.7,31,54
524.77,192.51,31,54
524.52,191.5,30,53
522,191,30,55
521.55,190.76,30,55
519.42,190.6,30,55
519.16,191.75,29,53
518.43,191.3,29,53
519,193,26,53
518.46,193.22,26,53
516.36,192.7,26,53
515.51,193.9,25,51
515.19,194.08,24,50
514,194,25,51
513.87,193.85,25,51
513.1,193.65,25,51
513.18,194.07,24,50
513,194.82,24,50
511,195,28,47
511.27,195.01,28,46
510.33,195.88,28,46
510.43,194.49,28,46
510.31,194.62,27,45
509,195,27,50
508.32,195.73,26,49
508.34,195.26,26,49
506.29,194.8,26,49
505.9,193.69,26,49
503,193,30,45
502.08,191.88,30,45
502.18,191.93,29,44
502.44,190.88,29,44
502.47,190.5,28,43
502,187,26,45
503.61,186.54,24,43
503.08,185.9,24,42
503.55,183.95,24,43
504.59,181.62,24,43
506,182,22,41
507.36,181.11,22,41
507.31,179.72,22,41
508.42,179.25,22,41
508.18,178.25,22,41
509,177,22,42
510.15,176.66,21,40
510.05,176.53,21,40
508.81,175.6,21,40
507.85,175.51,21,40
505,176,23,42
504.37,176.1,23,42
502.6,176.63,23,42
502.34,176.69,23,42
500.41,175.28,23,42
499,174,22,40
499.65,174.96,22,40
498.62,173.76,22,40
498.74,173.44,22,40
498.43,172.34,22,40
499,172,22,43
498.15,171.81,22,43
497.86,171.83,22,43
496.44,172.14,22,43
496.54,171.34,22,43
497,172,21,41
497.9,171.3,21,41
499.32,170.11,21,41
499.63,169.48,21,41
500.18,167.54,21,41
501,168,24,44
500.41,167.12,24,44
500.29,167.08,24,44
499.4,166.36,24,44
498.28,166.22,24,44
499,164,21,43
498.48,163.48,21,43
497.19,162.03,21,43
496.53,162.31,21,43
496.15,162.31,21,43
495,161,20,43
494.71,161.71,20,42
494.68,161.76,20,42
493.26,160.66,20,42
492.21,160.61,20,42
490,159,21,45
487.78,159.08,21,44
486.86,160.98,21,44
484.55,160.02,21,44
483.86,160.27,21,44
482,158,22,44
480.79,158.5,22,43
479.34,156.8,22,43
478.95,156.86,22,43
476.81,156.71,22,43
474,158,22,44
472.32,157.65,22,43
469.43,157.56,22,43
467.89,158.99,22,43
465.56,159.19,22,43
463,160,22,43
460.71,161.78,22,42
458.94,162.97,22,42
455.57,163.72,22,42
453.64,164.13,22,42
449,164,23,46
447.48,165.67,23,46
443.88,165.47,23,46
442.04,166.58,23,46
440.15,167.48,23,46
438,166,24,50
436.76,166.48,24,50
433.83,168.06,23,49
431.22,168.27,24,50
429.03,169.46,24,51
426,169,25,48
424.21,170.49,25,48
421.76,170.99,25,48
418.57,171.04,25,48
416.51,172.6,25,48
416,173,24,52
415.22,174.78,24,52
414.22,175.68,24,52
414.91,176.59,24,52
414.37,177.06,24,52
414,177,24,50
413.6,178.79,23,49
411.52,178.68,24,50
410.34,178.69,24,51
