618,329,53,46
611,318,53,41
606,308,57,41
611,309,52,40
610,308,54,42
611,303,52,37
611.01,303.01,52,36
611.03,303.01,52,36
594,286,58,36
592,286,58,41
593,279,54,41
593.99,279.02,54,40
590.81,273,52,39
588.74,271.48,54,40
588.25,270.48,57,42
581,257,51,39
581,257,52,41
576.63,251.37,52,38
576.59,250.35,52,38
576.6,250.36,52,38
571,242,64,42
571.97,241.51,64,41
564.61,231.6,65,41
564.14,230.6,64,41
560.19,226.28,62,40
555,222,67,45
555.49,223,67,44
551.45,217.82,71,46
550.96,217.33,72,47
550.97,217.33,72,47
547,209,64,48
545.7,206.4,65,47
544.21,205.89,66,48
544.2,205.89,66,48
540.8,201.32,66,48
536,195,66,54
537,196,66,54
537,196,66,54
543.01,192.97,67,55
543.38,193.02,67,55
535,190,60,55
539.23,188.53,58,53
537,182,60,62
538,185,55,58
541,182,48,63
535,183,54,61
535.99,183.49,54,61
535.01,183.49,54,61
534.08,182.38,55,62
533.56,182.89,54,61
536,185,46,67
536.95,183.5,46,67
536.58,185.95,45,65
536.59,185.94,43,63
536.16,186.5,44,64
536,190,46,63
536.01,190.01,46,62
536.73,195.25,46,62
536.74,195.25,46,62
536.72,195.24,46,62
537,200,44,61
537.97,199.5,44,61
537.02,202.46,45,63
536.53,201.96,46,64
539,218,47,56
537,216,53,62
537.5,215.51,53,61
537.62,219.4,53,61
537.13,219.91,54,62
537.13,219.91,54,62
536,229,65,63
537.33,240.39,67,64
535.83,240.88,68,65
535.83,240.88,68,65
537.24,250.74,67,64
537,253,68,62
538,252.51,68,61
539.33,260.42,66,59
541.93,279.99,66,59
540.92,279.99,68,61
540,278,68,63
