475,558,52,73
475,558.49,52,73
486.26,543.87,52,73
486.22,543.86,52,73
495.39,527.16,52,73
495,514,67,61
494.51,513.5,67,61
494.5,513.51,67,61
499,503,73,54
500,486,81,53
503,489,79,51
510.46,475.43,79,51
524,460,80,58
527,455,77,63
527,456,75,60
540,439,74,73
547,424.99,76,75
546.05,424.98,76,75
561,410,68,75
559,411,68,72
570,402,66,70
570.97,403,66,70
579,391,64,64
587,381,59,65
588,384,60,64
586,384,62,69
593.85,371.22,63,70
608,361,55,71
605,362,58,73
617,353,54,68
629,345,54,69
629.98,346,54,68
629.97,346,54,68
638,342,56,62
648,330,55,67
647,330,59,67
651,325,56,63
650,323,56,61
654,316,61,58
652,315,63,56
665,319,52,46
666,319.5,52,45
667.86,320.92,50,44
667.36,321.42,49,43
667,308,51,58
668,310,49,54
668,309,48,56
668,311,53,52
671,311,51,55
667,309,56,54
671,312,53,51
671.16,313.09,53,50
671.17,313.08,53,50
671.18,314.77,54,51
681,319,62,49
682,323,64,45
683,323,64,44
683.26,326.92,62,43
688,326,62,55
686,325,65,53
694,329,62,56
695,329.5,62,55
693.32,328.4,63,56
695,329,54,65
696,334,54,67
696,341,51,67
694.51,341,51,66
695.49,341,51,66
694.64,341.86,50,64
701,346,43,69
701,345,43,70
696.96,342.92,46,74
702,356,51,63
706,345,47,75
705,349,48,73
701,361,57,63
705,362,58,66
698.85,363.51,59,65
712,367,55,63
710,370,55,62
714,376,57,65
713.51,376.49,57,65
717.44,384.42,55,63
718.89,396.41,52,60
718.89,397.41,52,60
720,396,46,54
720.27,405.7,46,54
721.86,410.9,46,54
721.86,410.91,46,54
721.62,421.63,46,54
722,426,39,70
720.5,426.01,39,70
720.5,426.01,39,70
720.45,429.87,39,70
721.07,439.65,39,71
725,440,31,67
725.07,444.05,29,64
725.58,444.56,28,61
726.25,447.02,28,61
727,449,31,50
