352,251,37,51
353.94,251.87,36,50
353.79,250.55,36,50
355.65,249.63,36,50
355.35,250.73,36,50
352,247,46,48
352.72,247.94,46,46
354.55,248.74,46,46
356.55,247.48,46,46
362.7,248.73,46,46
371,246,33,41
375.58,246.79,32,40
379.85,247.74,32,40
382.75,248.05,34,42
384.1,247.88,36,44
388,247,30,39
391.25,247.4,30,38
395.51,245.92,30,38
399.71,246.95,30,38
406.4,246.12,30,38
407,238,37,44
412.86,238.11,36,42
417.59,237.72,36,42
423.65,238.87,36,42
431.08,237.58,36,42
435,247,34,36
442.73,246.26,34,36
448.19,249.57,34,36
454.44,253.81,34,36
460.97,255.17,34,36
470,256,32,35
477.49,258.71,32,34
485.34,260.85,32,34
490.16,261.46,32,34
498.1,264.59,32,34
501,262,36,39
509.3,262.26,36,38
516.05,265,36,38
524.71,265.88,36,38
533.36,270.31,36,38
539,272,36,43
546.39,274.97,36,42
555.82,277.21,36,42
560.74,279.93,36,42
568.5,283.85,36,42
579,287,37,39
587.69,286.85,36,38
597.37,282.4,36,38
604.85,275.38,36,38
616,263,36,40
625,252,36,39
633,231,40,45
643.65,214.77,32,44
652.09,201.62,32,44
662,192,38,41
668,190,42,46
677.3,191.04,42,44
687.78,192.4,42,44
698.34,196.34,42,44
708.52,198.22,42,44
721,196,38,50
729.52,197.84,38,48
737.43,197.04,38,48
749.89,197.71,38,48
757.15,197.1,38,48
771,201,38,42
780.25,205.59,38,40
790.32,210.93,38,40
804,218,38,40
811,229,39,42
819,243,40,42
829.39,250.35,40,40
839.69,257.16,40,40
848.03,257.46,40,40
859.88,256.27,40,40
869,255,41,54
877.43,256.89,40,52
887.8,257.15,40,52
896.23,257.53,40,52
904.23,255.49,40,52
917,254,37,49
926.18,253.58,36,48
934.9,253.11,36,48
945.79,251.59,36,48
952.78,250.91,36,48
959,247,39,50
968.7,247.82,38,48
976.67,244.04,38,48
986.89,240.06,38,48
992.58,237.5,38,48
1001,236,38,52
1008.9,234.35,38,50
1014.3,229.6,38,50
1014.6,224.42,38,50
1012.4,217.05,38,50
1014,210,39,46
1012.7,202.17,38,44
1010.2,194.12,38,44
1005.7,187.71,38,44
999.66,179.79,38,44
995,169,41,42
988.19,161.25,40,40
978.1,151.23,40,40
967.71,139.24,40,40
948.07,127.15,40,40
935,114,36,41
912.25,100.41,36,40
893.83,86.056,36,40
870.01,73.976,36,40
853.64,60.962,36,40
832,47,30,44
809.08,36.286,30,42
788.06,27.272,30,42
770.86,20.493,30,42
