136,363,34,63
129.04,366.34,33,63
122.64,369.76,33,64
117.09,371.53,33,63
112.1,375.04,32,61
107,382,35,55
101.4,384.17,34,54
97.63,386.62,34,55
93.023,390.83,32,51
91.268,393.79,31,49
84,392,36,52
81.899,394.99,34,50
77.84,396.84,33,49
74.688,400.01,33,49
72.713,402.15,32,48
67,408,42,45
63.761,410.5,41,45
62.188,413.34,41,45
58.996,414.66,41,45
56.998,417.58,41,45
55,422,43,43
54.031,423.81,42,43
52.551,427.86,41,42
50.967,429.86,41,42
49.966,430.83,41,42
49,434,45,37
47.793,435.62,44,37
46.693,440.32,43,36
45.388,442.75,42,35
44.652,445.17,41,34
44,448,44,39
42.629,451.03,43,39
40.614,452.81,43,39
40.885,456.27,43,39
39.196,457.29,43,39
37,461,45,34
36.112,462.5,44,34
35.614,465.24,44,34
34.615,468.49,44,34
33.507,470.49,44,34
35,473,47,38
34.458,475.06,46,38
34.742,478.17,46,38
33.85,480.82,46,38
33.885,482.15,46,38
32,485,48,33
30.922,488.88,47,32
31.402,490.28,47,32
30.797,493.63,47,32
31.135,495.52,47,32
32,497,46,31
31.489,499.92,45,31
30.983,503.5,45,31
30.849,506.47,45,31
30.949,507.95,45,31
34,512,44,30
34.342,515.9,43,30
35.402,518.95,43,30
35.518,520.91,43,30
37.022,523.18,43,30
39,517,46,37
39.725,519.53,45,37
41.439,522.53,45,37
41.793,526.1,45,37
42.316,527.78,45,37
43,530,47,37
45.75,532.49,46,37
47.085,533.71,46,37
48.402,535.8,46,37
50.112,538.29,46,37
52,544,47,34
54.06,546.21,46,34
56.608,548.12,46,34
58.879,551.74,46,34
60.501,553.79,46,34
65,553,44,33
67.084,555.48,43,33
69.781,557.46,43,33
72.684,560.95,41,31
76.308,562.28,41,31
75,560,49,41
78.122,561.79,48,41
81.632,566.1,48,41
83.049,567.66,48,41
86.312,569.64,49,42
90,584,46,33
93.166,587.42,45,33
96.432,589.65,45,33
99.587,592.4,44,32
103.3,595.42,44,32
108,597,47,34
111.64,600.4,46,34
115.87,601.06,46,34
120.55,603.82,46,34
123.51,605.86,46,34
126,607,52,33
128.83,609.21,51,33
131.25,610.54,51,33
135.21,613.9,50,32
139.97,614.63,50,32
142,610,47,40
145.7,611.98,46,40
150.3,613.26,45,39
156.21,613.12,45,39
162.48,612.68,45,39
168,619,45,32
173.34,619.63,44,32
179.51,619.69,44,32
185.12,619.01,44,32
189.35,619.14,44,32
191,619,47,28
195.24,619.99,46,28
198.74,619.74,46,28
201.14,620.87,46,28
202.3,621.27,46,28
208,622,45,30
212.99,622.74,44,30
214.97,622.8,44,30
217.61,622.36,44,30
220.44,622.91,44,30
224,625,46,28
227.81,625.47,45,28
231.69,624.06,45,28
234.79,624.65,45,28
238.09,624.81,45,28
241,622,45,27
243.89,621.91,44,27
248.56,622.37,44,27
250.89,621.77,44,27
