223,313,24,44
219,317,28,47
221,320,27,50
219,326,26,49
217,332,28,47
216,337,29,46
216,341,29,51
216,344,29,52
214,348,33,50
216,354,34,50
220,361,32,48
222,358,32,60
220,370,37,53
219,376,34,53
220,380,36,53
222,385,37,55
225,386,36,59
235,385,36,62
239,392,39,54
248,394,39,51
260,397,38,52
276,394,42,49
293,395,43,53
310,398,42,47
329,394,44,56
345,400,46,50
366,399,49,50
388,402,46,50
405,401,47,51
428,403,44,50
450,406,47,50
470,408,49,49
488,406,54,57
513,411,50,54
530,414,55,54
543,422,65,45
564,429,59,47
580,438,58,45
597,440,66,48
609,443,65,49
626,454,58,42
628,463,64,38
638,469,59,38
644,475,66,38
650,482,65,33
650,485,71,37
651,493,73,34
652,495,70,37
650,505,77,35
646,505,72,37
653,512,67,34
647,517,80,32
647,523,85,29
643,524,87,33
645,531,87,33
640,532,86,33
641,533,85,42
631,537,91,41
632,541,86,38
628,547,85,34
626,552,89,35
620,554,95,30
616,558,92,31
606,563,94,29
603,563,94,34
609,565,88,33
598,570,91,28
592,571,89,29
585,571,90,32
580,574,94,27
576,573,88,33
568,575,90,28
560,576,83,27
552,577,89,27
557,578,78,24
549,575,82,27
540,572,81,32
530,573,82,30
528,574,78,28
527,568,69,37
524,572,63,32
518,569,60,35
516,571,66,33
510,567,68,34
510,566,68,36
505,564,69,36
501,560,70,38
494,560,76,33
493,556,76,36
485,552,79,40
485,558,81,35
484,550,78,33
479,549,75,33
480,547,78,35
477,546,80,32
474,543,78,33
476,539,77,33
475,535,80,36
475,536,78,34
474,537,78,32
474,530,76,36
471,528,76,33
475,527,75,31
474,519,69,38
478,523,67,29
478,518,66,29
471,511,78,37
479,506,71,34
482,509,65,31
482,500,66,32
481,499,67,33
477,496,69,33
470,490,77,37
478,484,68,36
476,479,71,36
479,473,69,38
483,469,64,36
