579,597,64,72
572,582,63,71
565,583,57,62
560,584,51,56
546,580,56,56
530,568,63,55
518,553,63,54
505,536,63,54
495,528,74,49
486,513,69,45
472,502,75,47
463,492,72,44
453,481,73,45
448,475,79,43
443,471,78,44
434,471,80,45
427,475,82,45
421,481,84,46
417,487,84,46
419,495,81,44
420,500,80,45
422,505,78,43
424,509,77,42
428,512,77,42
431,518,76,41
432,522,75,42
437,526,72,40
445,529,69,38
446,534,71,37
453,537,61,39
458,541,56,37
462,546,57,37
468,549,50,34
471,554,43,34
472,553,44,37
465,558,52,33
460,557,54,33
449,552,66,37
446,547,61,38
438,544,66,38
431,541,68,36
428,537,66,34
418,535,68,35
405,533,74,33
395,531,74,36
385,528,76,40
375,528,77,39
364,530,77,39
353,530,79,40
342,536,76,38
332,538,79,40
329,541,80,39
333,545,83,40
341,551,84,41
352,555,82,40
363,558,88,40
378,562,89,39
395,565,89,39
412,570,89,39
428,575,92,40
443,574,96,47
459,576,97,46
473,579,97,46
480,578,100,48
486,575,100,48
495,574,95,48
493,567,97,48
487,558,99,49
486,545,90,61
481,532,91,70
482,523,84,65
479,515,81,62
478,509,82,62
483,504,82,62
496,504,79,62
511,504,74,58
525,504,71,55
544,507,65,52
559,509,60,49
574,507,60,49
593,502,54,44
607,501,52,42
617,499,51,41
625,495,51,41
632,485,51,41
634,476,48,44
638,472,41,42
635,471,48,41
635,465,49,45
636,464,48,43
640,465,53,50
644,470,54,50
649,480,53,49
650,488,53,49
648,495,54,49
648,499,57,51
646,507,56,49
647,513,55,49
647,524,53,48
645,533,57,44
643,544,57,33
641,546,57,32
637,546,66,42
635,548,68,42
630,550,64,40
617,554,78,40
606,554,80,40
595,557,82,41
582,559,85,42
582,563,77,48
569,568,80,45
556,574,82,45
546,584,81,44
538,584,80,62
534,596,71,63
521,605,78,63
509,622,83,57
497,635,88,50
487,644,89,48
485,655,88,47
474,664,100,49
473,670,100,48
475,677,103,43
479,679,105,41
487,680,104,40
492,675,101,45
497,673,106,47
504,663,105,56
508,657,111,63
514,642,109,73
519,632,107,67
521,619,92,70
520,596,83,81
509,580,84,78
493,566,76,73
471,552,73,72
451,540,62,68
431,526,58,72
411,510,61,70
389,497,59,69
365,485,60,66
344,473,60,65
330,462,58,63
325,451,56,61
326,448,58,53
320,441,62,49
320,431,62,48
309,422,67,49
304,412,68,48
300,409,69,43
295,398,70,42
295,393,66,39
296,390,67,40
302,390,69,41
313,391,69,41
322,396,74,42
341,401,69,40
357,407,75,41
378,415,77,43
398,422,78,43
414,427,81,41
439,429,74,39
454,433,82,40
475,435,81,40
499,431,73,48
521,435,68,46
538,437,68,45
561,446,63,39
579,449,62,37
593,446,64,42
613,450,61,40
627,450,62,40
644,452,62,39
663,449,62,40
684,449,61,39
708,451,61,41
723,450,61,40
737,450,61,40
746,451,60,39
752,451,58,38
767,451,46,40
769,452,46,39
772,455,47,40
773,461,47,40
775,467,46,39
776,477,49,37
777,484,50,37
780,492,52,38
783,498,52,38
785,501,52,38
784,499,58,42
785,501,59,42
785,503,59,41
783,504,59,41
781,503,60,42
776,502,61,47
770,503,61,46
762,506,63,47
754,508,62,46
744,509,64,48
734,511,65,50
724,513,66,50
717,519,69,50
719,523,68,52
719,526,71,53
719,528,70,59
722,533,72,59
725,539,73,60
728,544,75,62
734,550,77,64
742,550,81,68
753,555,81,67
763,557,83,69
773,560,85,70
784,563,86,71
787,554,94,85
791,559,93,83
791,562,95,85
787,562,98,88
781,561,101,90
774,560,105,98
768,558,105,97
761,552,106,97
757,545,109,100
756,539,107,98
760,527,108,99
762,511,105,96
768,494,102,93
774,477,100,91
777,464,109,87
778,451,110,85
779,433,106,85
776,429,106,78
767,418,104,72
750,411,104,74
735,407,102,75
723,403,99,72
709,402,90,75
693,400,92,76
684,411,88,68
681,415,73,75
666,420,72,73
660,432,64,68
643,443,69,62
629,451,78,62
610,461,99,66
594,469,101,66
578,476,99,65
552,486,103,67
521,494,106,69
491,511,117,69
459,526,120,70
431,541,122,71
405,556,125,72
380,575,124,72
354,599,126,71
335,619,125,70
314,639,127,70
290,664,142,55
281,676,142,44
310,687,106,33
307,696,102,24
302,693,99,27
297,694,102,26
297,692,99,28
302,686,90,34
284,675,96,45
263,665,104,55
244,657,110,63
223,647,112,73
186,627,131,93
155,618,137,102
137,599,139,121
125,593,134,125
102,581,140,126
79,572,150,139
63,569,144,133
53,550,145,151
36,558,149,138
29,553,149,138
33,552,156,133
44,556,151,129
64,557,150,128
78,572,155,111
103,580,154,106
125,595,152,92
152,589,146,111
190,580,131,115
213,581,129,100
238,580,130,89
266,578,124,91
291,574,120,88
318,568,117,85
344,552,98,91
371,542,88,90
385,533,90,86
403,527,86,76
414,526,81,70
427,536,84,57
442,538,79,62
454,543,81,75
461,538,81,83
467,544,81,74
471,541,80,73
474,543,78,71
477,542,72,70
479,544,71,68
479,553,72,69
477,563,73,70
483,554,69,72
481,552,71,65
482,548,69,62
483,549,65,58
483,552,65,52
482,553,72,56
482,554,68,55
481,559,68,53
479,550,69,63
478,543,68,63
474,538,66,67
471,530,69,70
467,529,69,69
458,535,77,62
447,544,79,61
432,557,90,58
413,570,99,67
397,591,101,67
381,612,100,67
362,631,104,69
345,653,111,64
